Taxon,SubGroup,Common Name,Scientific Name,Status(TBD),Locality,Source,Source Date,Notes
Animalia,Marine Fish,Threespine stickleback,Gasterosteus aculeatu,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Ninespine stickleback,Pungitus pungitius,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Rougheye rockfish/Blacktip rockfish,Sebastes aleutianus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Pacific ocean perch/Longjaw rockfish/Pop rockfish,Sebastes alutus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Redbanded rockfish/Bandit/Barber pole,Sebastes babcocki,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Shortraker rockfish/Buoy keg,Sebastes borealis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Dark dusky rockfish/Brown bomber,Sebastes ciliatus (dark morph),Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Light dusky rockfish,Sebastes ciliatus (light morph),Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Darkblotched rockfish/Blackblotched rockfish,Sebastes crameri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Yellowtail rockfish/Greenie,Sebastes flavidus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Black rockfish/Black bass,Sebastes melanops,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Redstripe rockfish,Sebastes proriger,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Yelloweye rockfish/Rasphead rockfish/Red snapper,Sebastes ruberrimus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sablefish/Black Cod,Anoplopoma fimbria,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Kelp greenling,Hexagrammos decagrammus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Whitespotted greenling,Hexagrammos stelleri,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Lingcod,Ophiodon elongatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Unidentified greenling,Hexagrammidae sp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Bonyhead sculpin/Bonehead sculpin,Artedius notopilotus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Silverspotted sculpin,Blepsias cirrhosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sharpnose sculpin,Clinocottus acuticeps,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Slimy sculpin,Cottus cognatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Spinyhead sculpin,Dasycottus setiger,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Bull sculpin,Enophrys taurina,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sculpin,Gymnocanthus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Red Irish lord,Hemilepidotus hemilepidotus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Yellow Irish lord,Hemilepidotus jordani,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Brown Irish lord,Hemilepidotus spinosus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Bigmouth sculpin,Hemitripterus bolini,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Northern sculpin,Icelinus borealis,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sculpin,Icelus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Pacific staghorn sculpin,Leptocottus armatus,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sculpin,Myoxocephalus spp.,Present,Kachemak_Bay,5,2003,
Animalia,Marine Fish,Sailfin sculpin,Nautichthys oculofasciatus,Present,Kachemak_Bay,5,2003,
